Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,County,District,Ward,District Code,Ward Code,Country,County Code,Constituency,Introduced,Terminated,Parish,National Park,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code,Local authority,MSOA Code,Middle layer super output area,Parish Code,Census output area,Constituency Code,Index of Multiple Deprivation,Quality,User Type,Last updated,Nearest station,Distance to station,Postcode area,Postcode district,Police force,Water company,Plus Code,Average Income
ZE1 0AA,Yes,60.153222,-1.141595,447759,1141280,HU477412,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",,,"","","Lerwick North - 02","Very remote small town",,2,,S01012396,,S02002324,"Lerwick North",,S00129053,S14000051,4509,1,1,2020-02-19,"Thurso",219.997,ZE,ZE1,"Scotland","Scottish Water",9CGW5V35+79,
ZE1 0AB,Yes,60.153,-1.140527,447819,1141256,HU478412,"","Shetland Islands","Lerwick South",S12000027,S13002778,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",18,8,"","","Lerwick North - 02","Very remote small town",,2,,S01012396,,S02002324,"Lerwick North",,S00129053,S14000051,4509,1,0,2020-02-19,"Thurso",220.015,ZE,ZE1,"Scotland","Scottish Water",9CGW5V35+6Q,
ZE1 0AD,Yes,60.153222,-1.141595,447759,1141280,HU477412,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",1992-10-01,,"","",,,"","","Lerwick North - 02","Very remote small town",,2,,S01012396,,S02002324,"Lerwick North",,S00129053,S14000051,4509,1,1,2020-02-19,"Thurso",219.997,ZE,ZE1,"Scotland","Scottish Water",9CGW5V35+79,
ZE1 0AE,Yes,60.152652,-1.140998,447793,1141217,HU477412,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",10,5,"","","Lerwick North - 02","Very remote small town",,3,,S01012396,,S02002324,"Lerwick North",,S00129053,S14000051,4509,1,0,2020-02-19,"Thurso",219.968,ZE,ZE1,"Scotland","Scottish Water",9CGW5V35+3J,
ZE1 0AF,Yes,60.152353,-1.137745,447974,1141186,HU479411,"","Shetland Islands","Lerwick South",S12000027,S13002778,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",20,12,"","","Lerwick North - 03","Very remote small town",,3,,S01012397,,S02002324,"Lerwick North",,S00129054,S14000051,3497,1,0,2020-02-19,"Thurso",220.055,ZE,ZE1,"Scotland","Scottish Water",9CGW5V26+WW,
ZE1 0AG,Yes,60.152392,-1.139672,447867,1141189,HU478411,"","Shetland Islands","Lerwick South",S12000027,S13002778,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",35,14,"","","Lerwick North - 03","Very remote small town",,4,,S01012397,,S02002324,"Lerwick North",,S00129055,S14000051,3497,1,0,2020-02-19,"Thurso",219.992,ZE,ZE1,"Scotland","Scottish Water",9CGW5V26+X4,
ZE1 0AH,Yes,60.151483,-1.137793,447973,1141089,HU479410,"","Shetland Islands","Lerwick South",S12000027,S13002778,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",11,5,"","","Lerwick North - 03","Very remote small town",,5,,S01012397,,S02002324,"Lerwick North",,S00129052,S14000051,3497,1,0,2020-02-19,"Thurso",219.979,ZE,ZE1,"Scotland","Scottish Water",9CGW5V26+HV,
ZE1 0AJ,Yes,60.153013,-1.141223,447780,1141257,HU477412,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",1993-05-01,,"","",,,"","","Lerwick North - 02","Very remote small town",,2,,S01012396,,S02002324,"Lerwick North",,S00129053,S14000051,4509,1,1,2020-02-19,"Thurso",219.992,ZE,ZE1,"Scotland","Scottish Water",9CGW5V35+6G,
ZE1 0AL,Yes,60.152371,-1.140555,447818,1141186,HU478411,"","Shetland Islands","Lerwick South",S12000027,S13002778,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",15,10,"","","Lerwick North - 03","Very remote small town",,5,,S01012397,,S02002324,"Lerwick North",,S00129055,S14000051,3497,1,0,2020-02-19,"Thurso",219.959,ZE,ZE1,"Scotland","Scottish Water",9CGW5V25+WQ,
ZE1 0AN,Yes,60.152596,-1.137883,447966,1141213,HU479412,"","Shetland Islands","Lerwick South",S12000027,S13002778,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",23,13,"","","Lerwick North - 03","Very remote small town",,2,,S01012397,,S02002324,"Lerwick North",,S00129054,S14000051,3497,1,0,2020-02-19,"Thurso",220.072,ZE,ZE1,"Scotland","Scottish Water",9CGW5V36+2R,
ZE1 0AP,Yes,60.151934,-1.136827,448026,1141140,HU480411,"","Shetland Islands","Lerwick South",S12000027,S13002778,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",24,21,"","","Lerwick North - 03","Very remote small town",,3,,S01012397,,S02002324,"Lerwick North",,S00129134,S14000051,3497,1,0,2020-02-19,"Thurso",220.051,ZE,ZE1,"Scotland","Scottish Water",9CGW5V27+Q7,
ZE1 0AQ,Yes,60.151508,-1.140361,447830,1141090,HU478410,"","Shetland Islands","Lerwick South",S12000027,S13002778,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",28,12,"","","Lerwick North - 03","Very remote small town",,8,,S01012397,,S02002324,"Lerwick North",,S00129055,S14000051,3497,1,0,2020-02-19,"Thurso",219.892,ZE,ZE1,"Scotland","Scottish Water",9CGW5V25+JV,
ZE1 0AR,Yes,60.15116,-1.140712,447811,1141051,HU478410,"","Shetland Islands","Lerwick South",S12000027,S13002778,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",22,8,"","","Lerwick North - 02","Very remote small town",,10,,S01012396,,S02002324,"Lerwick North",,S00129051,S14000051,4509,1,0,2020-02-19,"Thurso",219.849,ZE,ZE1,"Scotland","Scottish Water",9CGW5V25+FP,
ZE1 0AS,Yes,60.150545,-1.140008,447851,1140983,HU478409,"","Shetland Islands","Lerwick South",S12000027,S13002778,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",10,7,"","","Lerwick North - 03","Very remote small town",,11,,S01012397,,S02002324,"Lerwick North",,S00129050,S14000051,3497,1,0,2020-02-19,"Thurso",219.821,ZE,ZE1,"Scotland","Scottish Water",9CGW5V25+6X,
ZE1 0AT,Yes,60.150609,-1.142895,447691,1140988,HU476409,"","Shetland Islands","Lerwick South",S12000027,S13002778,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",68,32,"","","Lerwick North - 02","Very remote small town",,9,,S01012396,,S02002324,"Lerwick North",,S00129047,S14000051,4509,1,0,2020-02-19,"Thurso",219.726,ZE,ZE1,"Scotland","Scottish Water",9CGW5V24+6R,
ZE1 0AU,Yes,60.152321,-1.138449,447935,1141182,HU479411,"","Shetland Islands","Lerwick South",S12000027,S13002778,Scotland,S99999999,"Orkney and Shetland",1994-05-01,,"","",10,8,"","","Lerwick North - 03","Very remote small town",,4,,S01012397,,S02002324,"Lerwick North",,S00129054,S14000051,3497,1,0,2020-02-19,"Thurso",220.028,ZE,ZE1,"Scotland","Scottish Water",9CGW5V26+WJ,
ZE1 0AW,Yes,60.151933,-1.138171,447951,1141139,HU479411,"","Shetland Islands","Lerwick South",S12000027,S13002778,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",6,2,"","","Lerwick North - 03","Very remote small town",,4,,S01012397,,S02002324,"Lerwick North",,S00129054,S14000051,3497,1,0,2020-02-19,"Thurso",220.004,ZE,ZE1,"Scotland","Scottish Water",9CGW5V26+QP,
ZE1 0AX,Yes,60.14946,-1.140169,447844,1140862,HU478408,"","Shetland Islands","Lerwick South",S12000027,S13002778,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",28,9,"","","Lerwick North - 03","Very remote small town",,16,,S01012397,,S02002324,"Lerwick North",,S00129050,S14000051,3497,1,0,2020-02-19,"Thurso",219.721,ZE,ZE1,"Scotland","Scottish Water",9CGW4VX5+QW,
ZE1 0AY,No,60.153222,-1.141595,447759,1141280,HU477412,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",1995-12-01,2005-09-01,"","",,,"","","Lerwick North - 02","Very remote small town",,2,,S01012396,,S02002324,"Lerwick North",,S00129053,S14000051,4509,1,1,2020-02-19,"Thurso",219.997,ZE,ZE1,"Scotland","Scottish Water",9CGW5V35+79,
ZE1 0AZ,Yes,60.156622,-1.145171,447556,1141656,HU475416,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",1996-06-01,,"","",8,5,"","","Lerwick North - 06","Very remote small town",,1,,S01012400,,S02002324,"Lerwick North",,S00129087,S14000051,3102,1,0,2020-02-19,"Thurso",220.167,ZE,ZE1,"Scotland","Scottish Water",9CGW5V43+JW,
ZE1 0BA,Yes,60.151102,-1.137317,448000,1141047,HU479410,"","Shetland Islands","Lerwick South",S12000027,S13002778,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",27,11,"","","Lerwick North - 03","Very remote small town",,6,,S01012397,,S02002324,"Lerwick North",,S00129052,S14000051,3497,1,0,2020-02-19,"Thurso",219.962,ZE,ZE1,"Scotland","Scottish Water",9CGW5V27+C3,
ZE1 0BB,Yes,60.14978,-1.134229,448173,1140902,HU481409,"","Shetland Islands","Lerwick South",S12000027,S13002778,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",73,41,"","","Lerwick North - 03","Very remote small town",,3,,S01012397,,S02002324,"Lerwick North",,S00129134,S14000051,3497,1,0,2020-02-19,"Thurso",219.956,ZE,ZE1,"Scotland","Scottish Water",9CGW4VX8+W8,
ZE1 0BD,Yes,60.153064,-1.14214,447729,1141262,HU477412,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",1,1,"","","Lerwick North - 02","Very remote small town",,2,,S01012396,,S02002324,"Lerwick North",,S00129053,S14000051,4509,1,0,2020-02-19,"Thurso",219.964,ZE,ZE1,"Scotland","Scottish Water",9CGW5V35+64,
ZE1 0BE,Yes,60.151827,-1.142496,447711,1141124,HU477411,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",1993-08-01,,"","",14,6,"","","Lerwick North - 02","Very remote small town",,5,,S01012396,,S02002324,"Lerwick North",,S00129051,S14000051,4509,1,0,2020-02-19,"Thurso",219.845,ZE,ZE1,"Scotland","Scottish Water",9CGW5V25+P2,
ZE1 0BF,Yes,60.152673,-1.141394,447771,1141219,HU477412,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",1994-05-01,,"","",22,7,"","","Lerwick North - 02","Very remote small town",,3,,S01012396,,S02002324,"Lerwick North",,S00129049,S14000051,4509,1,0,2020-02-19,"Thurso",219.956,ZE,ZE1,"Scotland","Scottish Water",9CGW5V35+3C,
ZE1 0BG,Yes,60.151701,-1.135446,448103,1141115,HU481411,"","Shetland Islands","Lerwick South",S12000027,S13002778,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",12,9,"","","Lerwick North - 03","Very remote small town",,2,,S01012397,,S02002324,"Lerwick North",,S00129134,S14000051,3497,1,0,2020-02-19,"Thurso",220.079,ZE,ZE1,"Scotland","Scottish Water",9CGW5V27+MR,
ZE1 0BH,Yes,60.150856,-1.136758,448031,1141020,HU480410,"","Shetland Islands","Lerwick South",S12000027,S13002778,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",7,2,"","","Lerwick North - 03","Very remote small town",,5,,S01012397,,S02002324,"Lerwick North",,S00129052,S14000051,3497,1,0,2020-02-19,"Thurso",219.961,ZE,ZE1,"Scotland","Scottish Water",9CGW5V27+87,
ZE1 0BJ,Yes,60.15263,-1.143023,447681,1141213,HU476412,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",23,16,"","","Lerwick North - 02","Very remote small town",,3,,S01012396,,S02002324,"Lerwick North",,S00129053,S14000051,4509,1,0,2020-02-19,"Thurso",219.896,ZE,ZE1,"Scotland","Scottish Water",9CGW5V34+3Q,
ZE1 0BL,Yes,60.152449,-1.142876,447689,1141193,HU476411,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",29,14,"","","Lerwick North - 02","Very remote small town",,3,,S01012396,,S02002324,"Lerwick North",,S00129049,S14000051,4509,1,0,2020-02-19,"Thurso",219.885,ZE,ZE1,"Scotland","Scottish Water",9CGW5V24+XR,
ZE1 0BN,Yes,60.151942,-1.143646,447647,1141136,HU476411,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",14,9,"","","Lerwick North - 02","Very remote small town",,4,,S01012396,,S02002324,"Lerwick North",,S00129051,S14000051,4509,1,0,2020-02-19,"Thurso",219.815,ZE,ZE1,"Scotland","Scottish Water",9CGW5V24+QG,
ZE1 0BP,Yes,60.151313,-1.142048,447737,1141067,HU477410,"","Shetland Islands","Lerwick South",S12000027,S13002778,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",8,8,"","","Lerwick North - 02","Very remote small town",,5,,S01012396,,S02002324,"Lerwick North",,S00129051,S14000051,4509,1,0,2020-02-19,"Thurso",219.816,ZE,ZE1,"Scotland","Scottish Water",9CGW5V25+G5,
ZE1 0BQ,Yes,60.150725,-1.144189,447619,1141000,HU476409,"","Shetland Islands","Lerwick South",S12000027,S13002778,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",58,27,"","","Lerwick North - 02","Very remote small town",,6,,S01012396,,S02002324,"Lerwick North",,S00129046,S14000051,4509,1,0,2020-02-19,"Thurso",219.691,ZE,ZE1,"Scotland","Scottish Water",9CGW5V24+78,
ZE1 0BR,Yes,60.151785,-1.144443,447603,1141118,HU476411,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",34,9,"","","Lerwick North - 02","Very remote small town",,4,,S01012396,,S02002324,"Lerwick North",,S00129046,S14000051,4509,1,0,2020-02-19,"Thurso",219.774,ZE,ZE1,"Scotland","Scottish Water",9CGW5V24+P6,
ZE1 0BS,Yes,60.152187,-1.144108,447621,1141163,HU476411,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",9,5,"","","Lerwick North - 02","Very remote small town",,3,,S01012396,,S02002324,"Lerwick North",,S00129051,S14000051,4509,1,0,2020-02-19,"Thurso",219.82,ZE,ZE1,"Scotland","Scottish Water",9CGW5V24+V9,
ZE1 0BT,Yes,60.151615,-1.145834,447526,1141098,HU475410,"","Shetland Islands","Lerwick South",S12000027,S13002778,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",9,3,"","","Lerwick North - 02","Very remote small town",,3,,S01012396,,S02002324,"Lerwick North",,S00129046,S14000051,4509,1,0,2020-02-19,"Thurso",219.711,ZE,ZE1,"Scotland","Scottish Water",9CGW5V23+JM,
ZE1 0BU,Yes,60.151504,-1.142548,447709,1141088,HU477410,"","Shetland Islands","Lerwick South",S12000027,S13002778,Scotland,S99999999,"Orkney and Shetland",1994-05-01,,"","",4,2,"","","Lerwick North - 02","Very remote small town",,6,,S01012396,,S02002324,"Lerwick North",,S00129051,S14000051,4509,1,0,2020-02-19,"Thurso",219.815,ZE,ZE1,"Scotland","Scottish Water",9CGW5V24+JX,
ZE1 0BW,Yes,60.151418,-1.143083,447679,1141078,HU476410,"","Shetland Islands","Lerwick South",S12000027,S13002778,Scotland,S99999999,"Orkney and Shetland",1994-05-01,,"","",22,10,"","","Lerwick North - 02","Very remote small town",,6,,S01012396,,S02002324,"Lerwick North",,S00129051,S14000051,4509,1,0,2020-02-19,"Thurso",219.789,ZE,ZE1,"Scotland","Scottish Water",9CGW5V24+HQ,
ZE1 0BX,Yes,60.151005,-1.145976,447519,1141030,HU475410,"","Shetland Islands","Lerwick South",S12000027,S13002778,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",38,21,"","","Lerwick North - 02","Very remote small town",,4,,S01012396,,S02002324,"Lerwick North",,S00129048,S14000051,4509,1,0,2020-02-19,"Thurso",219.653,ZE,ZE1,"Scotland","Scottish Water",9CGW5V23+CJ,
ZE1 0BY,Yes,60.152408,-1.142193,447727,1141189,HU477411,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",1994-05-01,,"","",20,11,"","","Lerwick North - 02","Very remote small town",,3,,S01012396,,S02002324,"Lerwick North",,S00129049,S14000051,4509,1,0,2020-02-19,"Thurso",219.906,ZE,ZE1,"Scotland","Scottish Water",9CGW5V25+X4,
ZE1 0BZ,Yes,60.152203,-1.142187,447728,1141166,HU477411,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",1994-05-01,,"","",18,10,"","","Lerwick North - 02","Very remote small town",,4,,S01012396,,S02002324,"Lerwick North",,S00129049,S14000051,4509,1,0,2020-02-19,"Thurso",219.888,ZE,ZE1,"Scotland","Scottish Water",9CGW5V25+V4,
ZE1 0DA,Yes,60.152109,-1.147107,447455,1141152,HU474411,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",8,4,"","","Lerwick North - 02","Very remote small town",,1,,S01012396,,S02002324,"Lerwick North",,S00129048,S14000051,4509,1,0,2020-02-19,"Thurso",219.709,ZE,ZE1,"Scotland","Scottish Water",9CGW5V23+R5,
ZE1 0DB,Yes,60.150381,-1.146586,447486,1140960,HU474409,"","Shetland Islands","Lerwick South",S12000027,S13002778,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",25,10,"","","Lerwick North - 02","Very remote small town",,2,,S01012396,,S02002324,"Lerwick North",,S00129047,S14000051,4509,1,0,2020-02-19,"Thurso",219.578,ZE,ZE1,"Scotland","Scottish Water",9CGW5V23+59,
ZE1 0DD,Yes,60.151077,-1.148755,447365,1141036,HU473410,"","Shetland Islands","Lerwick South",S12000027,S13002778,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",27,12,"","","Lerwick North - 01","Very remote small town",,1,,S01012395,,S02002324,"Lerwick North",,S00129045,S14000051,5395,1,0,2020-02-19,"Thurso",219.563,ZE,ZE1,"Scotland","Scottish Water",9CGW5V22+CF,
ZE1 0DE,Yes,60.158122,-1.155123,447001,1141816,HU470418,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",1994-02-01,,"","",3,1,"","","Lerwick North - 06","Very remote small town",,2,,S01012400,,S02002324,"Lerwick North",,S00129070,S14000051,3102,1,0,2020-02-19,"Thurso",219.953,ZE,ZE1,"Scotland","Scottish Water",9CGW5R5V+6X,
ZE1 0DF,No,60.160086,-1.171863,446069,1142023,HU460420,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",1996-06-01,2003-05-01,"","",,,"","","Central Shetland - 01","Very remote rural area",,71,,S01012402,,S02002325,"Central Shetland",,S00129114,S14000051,4861,1,0,2020-02-19,"Thurso",219.547,ZE,ZE1,"Scotland","Scottish Water",9CGW5R6H+27,
ZE1 0DG,Yes,60.169281,-1.168882,446222,1143049,HU462430,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",1995-12-01,,"","",0,0,"","","Lerwick North - 07","Very remote small town",,32,,S01012401,,S02002324,"Lerwick North",,S00129140,S14000051,2548,1,0,2020-02-19,"Thurso",220.45,ZE,ZE1,"Scotland","Scottish Water",9CGW5R9J+PC,
ZE1 0DH,Yes,60.145454,-1.172519,446053,1140393,HU460403,"","Shetland Islands","Lerwick South",S12000027,S13002778,Scotland,S99999999,"Orkney and Shetland",1995-12-01,,"","",27,10,"","","Lerwick South - 03","Very remote small town",,22,,S01012393,,S02002323,"Lerwick South",,S00129084,S14000051,4876,1,0,2020-02-19,"Thurso",218.253,ZE,ZE1,"Scotland","Scottish Water",9CGW4RWG+5X,
ZE1 0DJ,Yes,60.151193,-1.147304,447445,1141050,HU474410,"","Shetland Islands","Lerwick South",S12000027,S13002778,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",48,21,"","","Lerwick North - 02","Very remote small town",,2,,S01012396,,S02002324,"Lerwick North",,S00129048,S14000051,4509,1,0,2020-02-19,"Thurso",219.623,ZE,ZE1,"Scotland","Scottish Water",9CGW5V23+F3,
ZE1 0DL,Yes,60.153485,-1.143325,447663,1141308,HU476413,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",10,5,"","","Lerwick North - 02","Very remote small town",,1,,S01012396,,S02002324,"Lerwick North",,S00129053,S14000051,4509,1,0,2020-02-19,"Thurso",219.959,ZE,ZE1,"Scotland","Scottish Water",9CGW5V34+9M,
ZE1 0DN,No,60.150113,-1.172402,446053,1140912,HU460409,"","Shetland Islands","Lerwick South",S12000027,S13002778,Scotland,S99999999,"Orkney and Shetland",1992-10-01,1998-12-01,"","",,,"","","Lerwick South - 03","Very remote small town",,48,,S01012393,,S02002323,"Lerwick South",,S00129036,S14000051,4876,6,1,2020-02-19,"Thurso",218.661,ZE,ZE1,"Scotland","Scottish Water",9CGW5R2H+22,
ZE1 0DP,Yes,60.153677,-1.143907,447630,1141329,HU476413,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",9,7,"","","Lerwick North - 04","Very remote small town",,1,,S01012398,,S02002324,"Lerwick North",,S00129058,S14000051,3591,1,0,2020-02-19,"Thurso",219.956,ZE,ZE1,"Scotland","Scottish Water",9CGW5V34+FC,
ZE1 0DQ,Yes,60.153534,-1.1439,447631,1141313,HU476413,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",6,4,"","","Lerwick North - 02","Very remote small town",,1,,S01012396,,S02002324,"Lerwick North",,S00129056,S14000051,4509,1,0,2020-02-19,"Thurso",219.944,ZE,ZE1,"Scotland","Scottish Water",9CGW5V34+CC,
ZE1 0DR,Yes,60.15328,-1.144933,447574,1141284,HU475412,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",2,2,"","","Lerwick North - 02","Very remote small town",,1,,S01012396,,S02002324,"Lerwick North",,S00129056,S14000051,4509,1,0,2020-02-19,"Thurso",219.886,ZE,ZE1,"Scotland","Scottish Water",9CGW5V34+82,
ZE1 0DS,Yes,60.153433,-1.14356,447650,1141302,HU476413,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",0,0,"","","Lerwick North - 02","Very remote small town",,1,,S01012396,,S02002324,"Lerwick North",,S00129056,S14000051,4509,1,0,2020-02-19,"Thurso",219.947,ZE,ZE1,"Scotland","Scottish Water",9CGW5V34+9H,
ZE1 0DT,Yes,60.15292,-1.144935,447574,1141244,HU475412,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",20,9,"","","Lerwick North - 02","Very remote small town",,2,,S01012396,,S02002324,"Lerwick North",,S00129056,S14000051,4509,1,0,2020-02-19,"Thurso",219.855,ZE,ZE1,"Scotland","Scottish Water",9CGW5V34+52,
ZE1 0DU,Yes,60.14965,-1.141923,447746,1140882,HU477408,"","Shetland Islands","Lerwick South",S12000027,S13002778,Scotland,S99999999,"Orkney and Shetland",1996-06-01,,"","",38,19,"","","Lerwick North - 03","Very remote small town",,12,,S01012397,,S02002324,"Lerwick North",,S00129050,S14000051,3497,1,0,2020-02-19,"Thurso",219.677,ZE,ZE1,"Scotland","Scottish Water",9CGW4VX5+V6,
ZE1 0DW,Yes,60.153551,-1.145315,447552,1141314,HU475413,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",1981-07-01,,"","",13,12,"","","Lerwick North - 04","Very remote small town",,1,,S01012398,,S02002324,"Lerwick North",,S00129058,S14000051,3591,1,0,2020-02-19,"Thurso",219.896,ZE,ZE1,"Scotland","Scottish Water",9CGW5V33+CV,
ZE1 0DX,Yes,60.152544,-1.145089,447566,1141202,HU475412,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",14,8,"","","Lerwick North - 02","Very remote small town",,2,,S01012396,,S02002324,"Lerwick North",,S00129056,S14000051,4509,1,0,2020-02-19,"Thurso",219.817,ZE,ZE1,"Scotland","Scottish Water",9CGW5V33+2X,
ZE1 0DY,No,60.153054,-1.143383,447660,1141260,HU476412,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",1982-06-01,1996-12-01,"","",,,"","","Lerwick North - 02","Very remote small town",,2,,S01012396,,S02002324,"Lerwick North",,S00129053,S14000051,4509,8,0,2020-02-19,"Thurso",219.92,ZE,ZE1,"Scotland","Scottish Water",9CGW5V34+6J,
ZE1 0DZ,No,60.138323,-1.278255,440190,1139530,HU401395,"","Shetland Islands","Shetland Central",S12000027,S13002775,Scotland,S99999999,"Orkney and Shetland",1994-10-01,1996-12-01,"","",,,"","","Central Shetland - 03","Very remote rural area",,5,,S01012404,,S02002325,"Central Shetland",,S00129031,S14000051,4524,8,1,2020-02-19,"Thurso",214.021,ZE,ZE1,"Scotland","Scottish Water",9CGW4PQC+8M,
ZE1 0EA,Yes,60.152567,-1.144375,447606,1141205,HU476412,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",18,4,"","","Lerwick North - 02","Very remote small town",,2,,S01012396,,S02002324,"Lerwick North",,S00129056,S14000051,4509,1,0,2020-02-19,"Thurso",219.844,ZE,ZE1,"Scotland","Scottish Water",9CGW5V34+27,
ZE1 0EB,Yes,60.152941,-1.143861,447634,1141247,HU476412,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",19,8,"","","Lerwick North - 02","Very remote small town",,2,,S01012396,,S02002324,"Lerwick North",,S00129056,S14000051,4509,1,0,2020-02-19,"Thurso",219.894,ZE,ZE1,"Scotland","Scottish Water",9CGW5V34+5F,
ZE1 0ED,Yes,60.152802,-1.146181,447505,1141230,HU475412,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",10,3,"","","Lerwick North - 04","Very remote small town",,1,,S01012398,,S02002324,"Lerwick North",,S00129057,S14000051,3591,1,0,2020-02-19,"Thurso",219.801,ZE,ZE1,"Scotland","Scottish Water",9CGW5V33+4G,
ZE1 0EE,Yes,60.149859,-1.139522,447879,1140907,HU478409,"","Shetland Islands","Lerwick South",S12000027,S13002778,Scotland,S99999999,"Orkney and Shetland",1999-06-01,,"","",19,6,"","","Lerwick North - 03","Very remote small town",,14,,S01012397,,S02002324,"Lerwick North",,S00129052,S14000051,3497,1,0,2020-02-19,"Thurso",219.778,ZE,ZE1,"Scotland","Scottish Water",9CGW4VX6+W5,
ZE1 0EF,Yes,60.144634,-1.169154,446241,1140304,HU462403,"","Shetland Islands","Lerwick South",S12000027,S13002778,Scotland,S99999999,"Orkney and Shetland",2006-09-01,,"","",9,5,"","","Lerwick South - 03","Very remote small town",,20,,S01012393,,S02002323,"Lerwick South",,S00129084,S14000051,4876,1,0,2020-02-19,"Thurso",218.298,ZE,ZE1,"Scotland","Scottish Water",9CGW4RVJ+V8,
