Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,County,District,Ward,District Code,Ward Code,Country,County Code,Constituency,Introduced,Terminated,Parish,National Park,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code,Local authority,MSOA Code,Middle layer super output area,Parish Code,Census output area,Constituency Code,Index of Multiple Deprivation,Quality,User Type,Last updated,Nearest station,Distance to station,Postcode area,Postcode district,Police force,Water company,Plus Code,Average Income
HS1 2AA,No,58.208198,-6.380042,142807,932744,NB428327,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,2015-11-01,"","",,,"","","Stornoway West - 04","Very remote small town",,7,,S01009041,,S02001693,"Stornoway West",,S00135181,S14000027,2112,1,1,2020-02-19,"Achnashellach",101.703,HS,HS1,"Scotland","Scottish Water",9CCM6J59+7X,
HS1 2AB,No,58.208514,-6.383148,142627,932791,NB426327,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1997-07-01,1998-01-01,"","",,,"","","Stornoway West - 04","Very remote small town",,13,,S01009041,,S02001693,"Stornoway West",,S00135181,S14000027,2112,8,1,2020-02-19,"Achnashellach",101.843,HS,HS1,"Scotland","Scottish Water",9CCM6J58+CP,
HS1 2AD,Yes,58.208782,-6.386334,142442,932833,NB424328,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",,,"","","Stornoway West - 04","Very remote small town",,11,,S01009041,,S02001693,"Stornoway West",,S00135182,S14000027,2112,1,1,2020-02-19,"Achnashellach",101.981,HS,HS1,"Scotland","Scottish Water",9CCM6J57+GF,
HS1 2AE,Yes,58.206912,-6.386563,142415,932626,NB424326,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1997-06-01,,"","",0,0,"","","Stornoway West - 04","Very remote small town",,4,,S01009041,,S02001693,"Stornoway West",,S00135182,S14000027,2112,1,0,2020-02-19,"Achnashellach",101.826,HS,HS1,"Scotland","Scottish Water",9CCM6J47+Q9,
HS1 2AF,Yes,58.221085,-6.383602,142692,934191,NB426341,"","Na h-Eileanan Siar","Steòrnabhagh a Tuath",S12000013,S13002606,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",,,"","","Stornoway East - 04","Very remote small town",,16,,S01009045,,S02001694,"Stornoway East",,S00135199,S14000027,4316,1,1,2020-02-19,"Achnashellach",102.963,HS,HS1,"Scotland","Scottish Water",9CCM6JC8+CH,
HS1 2AG,Yes,58.213253,-6.382004,142729,933314,NB427333,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",2012-03-01,,"","",,,"","","Stornoway West - 04","Very remote small town",,17,,S01009041,,S02001693,"Stornoway West",,S00135192,S14000027,2112,1,0,2020-02-19,"Achnashellach",102.217,HS,HS1,"Scotland","Scottish Water",9CCM6J79+85,
HS1 2AH,Yes,58.220506,-6.395206,142007,934171,NB420341,"","Na h-Eileanan Siar","Steòrnabhagh a Tuath",S12000013,S13002606,Scotland,S99999999,"Na h-Eileanan an Iar",2017-09-01,,"","",,,"","","Stornoway West - 01","Very remote small town",,43,,S01009038,,S02001693,"Stornoway West",,S00135194,S14000027,3552,1,0,2020-02-19,"Achnashellach",103.328,HS,HS1,"Scotland","Scottish Water",9CCM6JC3+6W,
HS1 2AJ,Yes,58.214898,-6.385173,142555,933509,NB425335,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",2019-03-01,,"","",,,"","","Stornoway West - 03","Very remote small town",,7,,S01009040,,S02001693,"Stornoway West",,S00135188,S14000027,2777,1,0,2020-02-19,"Achnashellach",102.475,HS,HS1,"Scotland","Scottish Water",9CCM6J77+XW,
HS1 2AL,Yes,58.214946,-6.385093,142560,933514,NB425335,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",2019-11-01,,"","",,,"","","Stornoway West - 03","Very remote small town",,9,,S01009040,,S02001693,"Stornoway West",,S00135188,S14000027,2777,5,0,2020-02-19,"Achnashellach",102.477,HS,HS1,"Scotland","Scottish Water",9CCM6J77+XX,
HS1 2AN,Yes,58.214946,-6.385093,142560,933514,NB425335,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",2019-12-01,,"","",,,"","","Stornoway West - 03","Very remote small town",,9,,S01009040,,S02001693,"Stornoway West",,S00135188,S14000027,2777,5,0,2020-02-19,"Achnashellach",102.477,HS,HS1,"Scotland","Scottish Water",9CCM6J77+XX,
HS1 2AY,No,58.208198,-6.380042,142807,932744,NB428327,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",2006-08-01,2007-08-01,"","",,,"","","Stornoway West - 04","Very remote small town",,7,,S01009041,,S02001693,"Stornoway West",,S00135181,S14000027,2112,1,1,2020-02-19,"Achnashellach",101.703,HS,HS1,"Scotland","Scottish Water",9CCM6J59+7X,
HS1 2BA,Yes,58.208003,-6.390684,142181,932763,NB421327,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",,,"","","Stornoway West - 04","Very remote small town",,5,,S01009041,,S02001693,"Stornoway West",,S00135182,S14000027,2112,1,1,2020-02-19,"Achnashellach",102.071,HS,HS1,"Scotland","Scottish Water",9CCM6J55+6P,
HS1 2BB,Yes,58.207731,-6.385778,142467,932714,NB424327,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",,,"","","Stornoway West - 04","Very remote small town",,7,,S01009041,,S02001693,"Stornoway West",,S00135182,S14000027,2112,1,1,2020-02-19,"Achnashellach",101.869,HS,HS1,"Scotland","Scottish Water",9CCM6J57+3M,
HS1 2BD,Yes,58.208272,-6.390172,142213,932791,NB422327,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",1,0,"","","Stornoway West - 04","Very remote small town",,5,,S01009041,,S02001693,"Stornoway West",,S00135182,S14000027,2112,1,0,2020-02-19,"Achnashellach",102.075,HS,HS1,"Scotland","Scottish Water",9CCM6J55+8W,
HS1 2BE,Yes,58.208037,-6.389683,142240,932763,NB422327,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",0,0,"","","Stornoway West - 04","Very remote small town",,5,,S01009041,,S02001693,"Stornoway West",,S00135182,S14000027,2112,1,0,2020-02-19,"Achnashellach",102.037,HS,HS1,"Scotland","Scottish Water",9CCM6J56+64,
HS1 2BG,Yes,58.208094,-6.38935,142260,932768,NB422327,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",,,"","","Stornoway West - 04","Very remote small town",,5,,S01009041,,S02001693,"Stornoway West",,S00135182,S14000027,2112,1,1,2020-02-19,"Achnashellach",102.03,HS,HS1,"Scotland","Scottish Water",9CCM6J56+67,
HS1 2BJ,Yes,58.208102,-6.38769,142358,932763,NB423327,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",0,0,"","","Stornoway West - 04","Very remote small town",,6,,S01009041,,S02001693,"Stornoway West",,S00135182,S14000027,2112,1,0,2020-02-19,"Achnashellach",101.971,HS,HS1,"Scotland","Scottish Water",9CCM6J56+6W,
HS1 2BL,No,58.207779,-6.388288,142320,932729,NB423327,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-12-01,1995-12-01,"","",,,"","","Stornoway West - 04","Very remote small town",,4,,S01009041,,S02001693,"Stornoway West",,S00135182,S14000027,2112,8,0,2020-02-19,"Achnashellach",101.964,HS,HS1,"Scotland","Scottish Water",9CCM6J56+4M,
HS1 2BN,Yes,58.208055,-6.386022,142455,932751,NB424327,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",0,0,"","","Stornoway West - 04","Very remote small town",,8,,S01009041,,S02001693,"Stornoway West",,S00135182,S14000027,2112,1,0,2020-02-19,"Achnashellach",101.906,HS,HS1,"Scotland","Scottish Water",9CCM6J57+6H,
HS1 2BQ,Yes,58.208101,-6.387561,142365,932762,NB423327,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",,,"","","Stornoway West - 04","Very remote small town",,6,,S01009041,,S02001693,"Stornoway West",,S00135182,S14000027,2112,1,1,2020-02-19,"Achnashellach",101.966,HS,HS1,"Scotland","Scottish Water",9CCM6J56+6X,
HS1 2BS,Yes,58.207525,-6.385224,142498,932689,NB424326,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",0,0,"","","Stornoway West - 04","Very remote small town",,6,,S01009041,,S02001693,"Stornoway West",,S00135182,S14000027,2112,1,0,2020-02-19,"Achnashellach",101.831,HS,HS1,"Scotland","Scottish Water",9CCM6J57+2W,
HS1 2BT,Yes,58.207006,-6.38505,142505,932631,NB425326,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",0,0,"","","Stornoway West - 04","Very remote small town",,5,,S01009041,,S02001693,"Stornoway West",,S00135182,S14000027,2112,1,0,2020-02-19,"Achnashellach",101.78,HS,HS1,"Scotland","Scottish Water",9CCM6J47+RX,
HS1 2BU,No,58.206582,-6.383881,142570,932579,NB425325,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-12-01,1995-12-01,"","",,,"","","Stornoway West - 04","Very remote small town",,5,,S01009041,,S02001693,"Stornoway West",,S00135182,S14000027,2112,8,0,2020-02-19,"Achnashellach",101.7,HS,HS1,"Scotland","Scottish Water",9CCM6J48+JC,
HS1 2BW,Yes,58.209142,-6.378745,142890,932844,NB428328,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",,,"","","Stornoway West - 04","Very remote small town",,9,,S01009041,,S02001693,"Stornoway West",,S00135186,S14000027,2112,1,1,2020-02-19,"Achnashellach",101.739,HS,HS1,"Scotland","Scottish Water",9CCM6J5C+MG,
HS1 2DA,Yes,58.208595,-6.388262,142328,932820,NB423328,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",1,1,"","","Stornoway West - 04","Very remote small town",,7,,S01009041,,S02001693,"Stornoway West",,S00135182,S14000027,2112,1,0,2020-02-19,"Achnashellach",102.035,HS,HS1,"Scotland","Scottish Water",9CCM6J56+CM,
HS1 2DB,Yes,58.208194,-6.387906,142346,932774,NB423327,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",3,0,"","","Stornoway West - 04","Very remote small town",,6,,S01009041,,S02001693,"Stornoway West",,S00135182,S14000027,2112,1,0,2020-02-19,"Achnashellach",101.987,HS,HS1,"Scotland","Scottish Water",9CCM6J56+7R,
HS1 2DD,Yes,58.209475,-6.388396,142326,932918,NB423329,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",17,7,"","","Stornoway West - 04","Very remote small town",,7,,S01009041,,S02001693,"Stornoway West",,S00135182,S14000027,2112,1,0,2020-02-19,"Achnashellach",102.116,HS,HS1,"Scotland","Scottish Water",9CCM6J56+QJ,
HS1 2DE,No,58.208198,-6.380042,142807,932744,NB428327,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,2004-04-01,"","",,,"","","Stornoway West - 04","Very remote small town",,7,,S01009041,,S02001693,"Stornoway West",,S00135181,S14000027,2112,1,1,2020-02-19,"Achnashellach",101.703,HS,HS1,"Scotland","Scottish Water",9CCM6J59+7X,
HS1 2DF,Yes,58.209498,-6.389046,142288,932923,NB422329,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",0,0,"","","Stornoway West - 04","Very remote small town",,6,,S01009041,,S02001693,"Stornoway West",,S00135182,S14000027,2112,1,0,2020-02-19,"Achnashellach",102.142,HS,HS1,"Scotland","Scottish Water",9CCM6J56+Q9,
HS1 2DG,Yes,58.210841,-6.388591,142325,933071,NB423330,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",0,0,"","","Stornoway West - 04","Very remote small town",,7,,S01009041,,S02001693,"Stornoway West",,S00135182,S14000027,2112,1,0,2020-02-19,"Achnashellach",102.243,HS,HS1,"Scotland","Scottish Water",9CCM6J66+8H,
HS1 2DH,Yes,58.209978,-6.387896,142359,932972,NB423329,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",9,5,"","","Stornoway West - 04","Very remote small town",,9,,S01009041,,S02001693,"Stornoway West",,S00135182,S14000027,2112,1,0,2020-02-19,"Achnashellach",102.142,HS,HS1,"Scotland","Scottish Water",9CCM6J56+XR,
HS1 2DJ,Yes,58.214094,-6.385371,142537,933420,NB425334,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",7,6,"","","Stornoway West - 03","Very remote small town",,7,,S01009040,,S02001693,"Stornoway West",,S00135188,S14000027,2777,1,0,2020-02-19,"Achnashellach",102.412,HS,HS1,"Scotland","Scottish Water",9CCM6J77+JV,
HS1 2DL,Yes,58.210093,-6.383241,142633,932967,NB426329,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",2008-06-01,,"","",32,22,"","","Stornoway West - 04","Very remote small town",,17,,S01009041,,S02001693,"Stornoway West",,S00135186,S14000027,2112,1,0,2020-02-19,"Achnashellach",101.984,HS,HS1,"Scotland","Scottish Water",9CCM6J68+2P,
HS1 2DN,No,58.214185,-6.380372,142831,933411,NB428334,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,2001-02-01,"","",,,"","","Stornoway East - 03","Very remote small town",,19,,S01009044,,S02001694,"Stornoway East",,S00135205,S14000027,3327,6,1,2020-02-19,"Achnashellach",102.24,HS,HS1,"Scotland","Scottish Water",9CCM6J79+MV,
HS1 2DP,Yes,58.208266,-6.386696,142417,932777,NB424327,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",0,0,"","","Stornoway West - 04","Very remote small town",,9,,S01009041,,S02001693,"Stornoway West",,S00135182,S14000027,2112,1,0,2020-02-19,"Achnashellach",101.949,HS,HS1,"Scotland","Scottish Water",9CCM6J57+88,
HS1 2DQ,No,58.208878,-6.387214,142391,932847,NB423328,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,1996-12-01,"","",,,"","","Stornoway West - 04","Very remote small town",,10,,S01009041,,S02001693,"Stornoway West",,S00135183,S14000027,2112,8,1,2020-02-19,"Achnashellach",102.021,HS,HS1,"Scotland","Scottish Water",9CCM6J57+H4,
HS1 2DR,Yes,58.20952,-6.387618,142372,932920,NB423329,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",18,12,"","","Stornoway West - 04","Very remote small town",,10,,S01009041,,S02001693,"Stornoway West",,S00135183,S14000027,2112,1,0,2020-02-19,"Achnashellach",102.092,HS,HS1,"Scotland","Scottish Water",9CCM6J56+RX,
HS1 2DS,Yes,58.210659,-6.387963,142360,933048,NB423330,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",14,6,"","","Stornoway West - 04","Very remote small town",,9,,S01009041,,S02001693,"Stornoway West",,S00135184,S14000027,2112,1,0,2020-02-19,"Achnashellach",102.204,HS,HS1,"Scotland","Scottish Water",9CCM6J66+7R,
HS1 2DT,Yes,58.211337,-6.388294,142346,933125,NB423331,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",2,1,"","","Stornoway West - 04","Very remote small town",,8,,S01009041,,S02001693,"Stornoway West",,S00135184,S14000027,2112,1,0,2020-02-19,"Achnashellach",102.275,HS,HS1,"Scotland","Scottish Water",9CCM6J66+GM,
HS1 2DU,Yes,58.212281,-6.387618,142392,933227,NB423332,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",23,15,"","","Stornoway West - 03","Very remote small town",,10,,S01009040,,S02001693,"Stornoway West",,S00135188,S14000027,2777,1,0,2020-02-19,"Achnashellach",102.334,HS,HS1,"Scotland","Scottish Water",9CCM6J66+WX,
HS1 2DW,No,58.214185,-6.380372,142831,933411,NB428334,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,2001-02-01,"","",,,"","","Stornoway East - 03","Very remote small town",,19,,S01009044,,S02001694,"Stornoway East",,S00135205,S14000027,3327,6,1,2020-02-19,"Achnashellach",102.24,HS,HS1,"Scotland","Scottish Water",9CCM6J79+MV,
HS1 2DX,Yes,58.213351,-6.386319,142476,933341,NB424333,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",13,11,"","","Stornoway West - 04","Very remote small town",,7,,S01009041,,S02001693,"Stornoway West",,S00135189,S14000027,2112,1,0,2020-02-19,"Achnashellach",102.381,HS,HS1,"Scotland","Scottish Water",9CCM6J77+8F,
HS1 2DY,Yes,58.213085,-6.387785,142388,933317,NB423333,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",2008-09-01,,"","",30,0,"","","Stornoway West - 03","Very remote small town",,11,,S01009040,,S02001693,"Stornoway West",,S00135188,S14000027,2777,1,0,2020-02-19,"Achnashellach",102.41,HS,HS1,"Scotland","Scottish Water",9CCM6J76+6V,
HS1 2DZ,Yes,58.214414,-6.385734,142518,933457,NB425334,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",24,13,"","","Stornoway West - 03","Very remote small town",,6,,S01009040,,S02001693,"Stornoway West",,S00135188,S14000027,2777,1,0,2020-02-19,"Achnashellach",102.453,HS,HS1,"Scotland","Scottish Water",9CCM6J77+QP,
HS1 2EA,No,58.206908,-6.38278,142637,932611,NB426326,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,2005-08-01,"","",,,"","","Stornoway West - 04","Very remote small town",,7,,S01009041,,S02001693,"Stornoway West",,S00135182,S14000027,2112,1,0,2020-02-19,"Achnashellach",101.689,HS,HS1,"Scotland","Scottish Water",9CCM6J48+QV,
HS1 2EB,Yes,58.213088,-6.387428,142409,933316,NB424333,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",2008-09-01,,"","",0,0,"","","Stornoway West - 03","Very remote small town",,10,,S01009040,,S02001693,"Stornoway West",,S00135188,S14000027,2777,1,0,2020-02-19,"Achnashellach",102.398,HS,HS1,"Scotland","Scottish Water",9CCM6J77+62,
HS1 2ED,Yes,58.210828,-6.388563,142326,933069,NB423330,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",2011-05-01,,"","",,,"","","Stornoway West - 04","Very remote small town",,7,,S01009041,,S02001693,"Stornoway West",,S00135182,S14000027,2112,1,0,2020-02-19,"Achnashellach",102.241,HS,HS1,"Scotland","Scottish Water",9CCM6J66+8H,
HS1 2EG,Yes,58.21731,-6.384422,142616,933774,NB426337,"","Na h-Eileanan Siar","Steòrnabhagh a Tuath",S12000013,S13002606,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",32,19,"","","Stornoway West - 03","Very remote small town",,8,,S01009040,,S02001693,"Stornoway West",,S00135208,S14000027,2777,1,0,2020-02-19,"Achnashellach",102.66,HS,HS1,"Scotland","Scottish Water",9CCM6J88+W6,
HS1 2EH,Yes,58.217651,-6.386706,142485,933821,NB424338,"","Na h-Eileanan Siar","Steòrnabhagh a Tuath",S12000013,S13002606,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",9,6,"","","Stornoway West - 03","Very remote small town",,9,,S01009040,,S02001693,"Stornoway West",,S00135190,S14000027,2777,1,0,2020-02-19,"Achnashellach",102.772,HS,HS1,"Scotland","Scottish Water",9CCM6J97+38,
HS1 2EJ,Yes,58.218334,-6.387599,142437,933900,NB424338,"","Na h-Eileanan Siar","Steòrnabhagh a Tuath",S12000013,S13002606,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",26,11,"","","Stornoway West - 02","Very remote small town",,11,,S01009039,,S02001693,"Stornoway West",,S00135193,S14000027,1924,1,0,2020-02-19,"Achnashellach",102.864,HS,HS1,"Scotland","Scottish Water",9CCM6J96+8X,
HS1 2EN,No,58.218722,-6.388602,142381,933947,NB423339,"","Na h-Eileanan Siar","Steòrnabhagh a Tuath",S12000013,S13002606,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,2009-08-01,"","",,,"","","Stornoway West - 02","Very remote small town",,14,,S01009039,,S02001693,"Stornoway West",,S00135193,S14000027,1924,1,0,2020-02-19,"Achnashellach",102.934,HS,HS1,"Scotland","Scottish Water",9CCM6J96+FH,
HS1 2EP,Yes,58.220255,-6.39658,141924,934148,NB419341,"","Na h-Eileanan Siar","Steòrnabhagh a Tuath",S12000013,S13002606,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",15,4,"","","Stornoway West - 01","Very remote small town",,36,,S01009038,,S02001693,"Stornoway West",,S00135194,S14000027,3552,1,0,2020-02-19,"Achnashellach",103.355,HS,HS1,"Scotland","Scottish Water",9CCM6JC3+49,
HS1 2EU,Yes,58.21976,-6.387196,142471,934057,NB424340,"","Na h-Eileanan Siar","Steòrnabhagh a Tuath",S12000013,S13002606,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",0,0,"","","Stornoway West - 02","Very remote small town",,14,,S01009039,,S02001693,"Stornoway West",,S00135193,S14000027,1924,1,0,2020-02-19,"Achnashellach",102.975,HS,HS1,"Scotland","Scottish Water",9CCM6J97+W4,
HS1 2EW,Yes,58.219788,-6.39176,142203,934078,NB422340,"","Na h-Eileanan Siar","Steòrnabhagh a Tuath",S12000013,S13002606,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",6,2,"","","Stornoway West - 02","Very remote small town",,25,,S01009039,,S02001693,"Stornoway West",,S00135193,S14000027,1924,1,0,2020-02-19,"Achnashellach",103.141,HS,HS1,"Scotland","Scottish Water",9CCM6J95+W7,
HS1 2EX,Yes,58.21884,-6.387542,142444,933956,NB424339,"","Na h-Eileanan Siar","Steòrnabhagh a Tuath",S12000013,S13002606,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",16,8,"","","Stornoway West - 02","Very remote small town",,12,,S01009039,,S02001693,"Stornoway West",,S00135193,S14000027,1924,1,0,2020-02-19,"Achnashellach",102.906,HS,HS1,"Scotland","Scottish Water",9CCM6J96+GX,
HS1 2EY,Yes,58.218663,-6.385629,142555,933929,NB425339,"","Na h-Eileanan Siar","Steòrnabhagh a Tuath",S12000013,S13002606,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",38,18,"","","Stornoway West - 03","Very remote small town",,11,,S01009040,,S02001693,"Stornoway West",,S00135203,S14000027,2777,1,0,2020-02-19,"Achnashellach",102.822,HS,HS1,"Scotland","Scottish Water",9CCM6J97+FP,
HS1 2EZ,Yes,58.218757,-6.386288,142517,933942,NB425339,"","Na h-Eileanan Siar","Steòrnabhagh a Tuath",S12000013,S13002606,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",18,12,"","","Stornoway West - 02","Very remote small town",,11,,S01009039,,S02001693,"Stornoway West",,S00135193,S14000027,1924,1,0,2020-02-19,"Achnashellach",102.854,HS,HS1,"Scotland","Scottish Water",9CCM6J97+GF,
HS1 2FA,Yes,58.209137,-6.378897,142881,932844,NB428328,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",2005-03-01,,"","",,,"","","Stornoway West - 04","Very remote small town",,9,,S01009041,,S02001693,"Stornoway West",,S00135186,S14000027,2112,1,0,2020-02-19,"Achnashellach",101.744,HS,HS1,"Scotland","Scottish Water",9CCM6J5C+MC,
HS1 2FB,Yes,58.209137,-6.378897,142881,932844,NB428328,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",2005-03-01,,"","",,,"","","Stornoway West - 04","Very remote small town",,9,,S01009041,,S02001693,"Stornoway West",,S00135186,S14000027,2112,1,0,2020-02-19,"Achnashellach",101.744,HS,HS1,"Scotland","Scottish Water",9CCM6J5C+MC,
HS1 2FD,Yes,58.209137,-6.378897,142881,932844,NB428328,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",2005-03-01,,"","",,,"","","Stornoway West - 04","Very remote small town",,9,,S01009041,,S02001693,"Stornoway West",,S00135186,S14000027,2112,1,0,2020-02-19,"Achnashellach",101.744,HS,HS1,"Scotland","Scottish Water",9CCM6J5C+MC,
HS1 2FE,Yes,58.209137,-6.378897,142881,932844,NB428328,"","Na h-Eileanan Siar","Steòrnabhagh a Deas",S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",2005-03-01,,"","",,,"","","Stornoway West - 04","Very remote small town",,9,,S01009041,,S02001693,"Stornoway West",,S00135186,S14000027,2112,1,0,2020-02-19,"Achnashellach",101.744,HS,HS1,"Scotland","Scottish Water",9CCM6J5C+MC,
