Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,County,District,Ward,District Code,Ward Code,Country,County Code,Constituency,Introduced,Terminated,Parish,National Park,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code,Local authority,MSOA Code,Middle layer super output area,Parish Code,Census output area,Constituency Code,Index of Multiple Deprivation,Quality,User Type,Last updated,Nearest station,Distance to station,Postcode area,Postcode district,Police force,Water company,Plus Code,Average Income
DG1 1AA,Yes,55.069708,-3.609592,297315,576210,NX973762,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",,,"","","Dumfries Central - 04","Other urban area",,21,,S01007612,,S02001430,"Dumfries Central",,S00098280,S14000013,361,1,1,2020-02-19,"Dumfries",0.462218,DG,DG1,"Scotland","Scottish Water",9C7R399R+V5,
DG1 1AD,No,55.069608,-3.609667,297310,576199,NX973761,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1986-08-01,1995-12-01,"","",,,"","","Dumfries Central - 04","Other urban area",,21,,S01007612,,S02001430,"Dumfries Central",,S00098280,S14000013,361,8,1,2020-02-19,"Dumfries",0.473335,DG,DG1,"Scotland","Scottish Water",9C7R399R+R4,
DG1 1AE,No,55.069162,-3.610072,297283,576150,NX972761,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1999-06-01,2012-09-01,"","",,,"","","Dumfries Central - 04","Other urban area",,22,,S01007612,,S02001430,"Dumfries Central",,S00098280,S14000013,361,1,1,2020-02-19,"Dumfries",0.526563,DG,DG1,"Scotland","Scottish Water",9C7R399Q+MX,
DG1 1AG,Yes,55.1866,-3.598957,298292,589201,NX982892,"","Dumfries and Galloway","Lochar",S12000006,S13002887,Scotland,S99999999,"Dumfries and Galloway",2006-07-01,,"","",12,4,"","","Mid Nithsdale - 03","Accessible rural area",,142,,S01007566,,S02001421,"Mid Nithsdale",,S00097211,S14000013,3628,1,0,2020-02-19,"Dumfries",12.6766,DG,DG1,"Scotland","Scottish Water",9C7R5CP2+JC,
DG1 1AU,No,55.069708,-3.609577,297316,576210,NX973762,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",2000-06-01,2007-10-01,"","",,,"","","Dumfries Central - 04","Other urban area",,21,,S01007612,,S02001430,"Dumfries Central",,S00098280,S14000013,361,1,1,2020-02-19,"Dumfries",0.461523,DG,DG1,"Scotland","Scottish Water",9C7R399R+V5,
DG1 1AX,No,55.069708,-3.609577,297316,576210,NX973762,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",2002-01-01,2002-03-01,"","",,,"","","Dumfries Central - 04","Other urban area",,21,,S01007612,,S02001430,"Dumfries Central",,S00098280,S14000013,361,1,1,2020-02-19,"Dumfries",0.461523,DG,DG1,"Scotland","Scottish Water",9C7R399R+V5,
DG1 1BA,Yes,55.069706,-3.609433,297325,576210,NX973762,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",2,1,"","","Dumfries Central - 04","Other urban area",,21,,S01007612,,S02001430,"Dumfries Central",,S00098280,S14000013,361,1,0,2020-02-19,"Dumfries",0.455062,DG,DG1,"Scotland","Scottish Water",9C7R399R+V6,
DG1 1BB,No,55.069608,-3.609667,297310,576199,NX973761,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,1995-12-01,"","",,,"","","Dumfries Central - 04","Other urban area",,21,,S01007612,,S02001430,"Dumfries Central",,S00098280,S14000013,361,8,1,2020-02-19,"Dumfries",0.473335,DG,DG1,"Scotland","Scottish Water",9C7R399R+R4,
DG1 1BD,Yes,55.069369,-3.609748,297304,576173,NX973761,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",14,7,"","","Dumfries Central - 04","Other urban area",,21,,S01007612,,S02001430,"Dumfries Central",,S00098280,S14000013,361,1,0,2020-02-19,"Dumfries",0.495702,DG,DG1,"Scotland","Scottish Water",9C7R399R+P4,
DG1 1BF,Yes,55.069432,-3.61044,297260,576181,NX972761,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1997-12-01,,"","",,,"","","Dumfries Central - 04","Other urban area",,21,,S01007612,,S02001430,"Dumfries Central",,S00097787,S14000013,361,1,1,2020-02-19,"Dumfries",0.522725,DG,DG1,"Scotland","Scottish Water",9C7R399Q+QR,
DG1 1BG,Yes,55.069764,-3.610801,297238,576218,NX972762,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",7,4,"","","Dumfries Central - 04","Other urban area",,21,,S01007612,,S02001430,"Dumfries Central",,S00097787,S14000013,361,1,0,2020-02-19,"Dumfries",0.51712,DG,DG1,"Scotland","Scottish Water",9C7R399Q+WM,
DG1 1BH,Yes,55.070115,-3.611394,297201,576258,NX972762,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",3,2,"","","Dumfries Central - 04","Other urban area",,21,,S01007612,,S02001430,"Dumfries Central",,S00097787,S14000013,361,1,0,2020-02-19,"Dumfries",0.526601,DG,DG1,"Scotland","Scottish Water",9C7R39CQ+2C,
DG1 1BJ,Yes,55.070005,-3.612956,297101,576248,NX971762,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",,,"","","Dumfries Central - 04","Other urban area",,19,,S01007612,,S02001430,"Dumfries Central",,S00097787,S14000013,361,1,1,2020-02-19,"Dumfries",0.619381,DG,DG1,"Scotland","Scottish Water",9C7R39CP+2R,
DG1 1BL,Yes,55.069397,-3.611018,297223,576178,NX972761,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",0,0,"","","Dumfries Central - 04","Other urban area",,21,,S01007612,,S02001430,"Dumfries Central",,S00098280,S14000013,361,1,0,2020-02-19,"Dumfries",0.553196,DG,DG1,"Scotland","Scottish Water",9C7R399Q+QH,
DG1 1BN,No,55.069012,-3.610551,297252,576134,NX972761,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1998-06-01,2002-09-01,"","",,,"","","Dumfries Central - 04","Other urban area",,22,,S01007612,,S02001430,"Dumfries Central",,S00097812,S14000013,361,1,1,2020-02-19,"Dumfries",0.55985,DG,DG1,"Scotland","Scottish Water",9C7R399Q+JQ,
DG1 1BQ,No,55.069865,-3.610617,297250,576229,NX972762,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,1995-02-01,"","",,,"","","Dumfries Central - 04","Other urban area",,21,,S01007612,,S02001430,"Dumfries Central",,S00097787,S14000013,361,8,1,2020-02-19,"Dumfries",0.501022,DG,DG1,"Scotland","Scottish Water",9C7R399Q+WQ,
DG1 1BS,Yes,55.070398,-3.611781,297177,576290,NX971762,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",9,6,"","","Dumfries Central - 04","Other urban area",,20,,S01007612,,S02001430,"Dumfries Central",,S00097787,S14000013,361,1,0,2020-02-19,"Dumfries",0.532941,DG,DG1,"Scotland","Scottish Water",9C7R39CQ+57,
DG1 1BT,Yes,55.07039,-3.610729,297244,576288,NX972762,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",17,15,"","","Dumfries Central - 04","Other urban area",,21,,S01007612,,S02001430,"Dumfries Central",,S00097787,S14000013,361,1,0,2020-02-19,"Dumfries",0.47461,DG,DG1,"Scotland","Scottish Water",9C7R39CQ+5P,
DG1 1BU,Yes,55.070693,-3.611214,297214,576322,NX972763,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",13,7,"","","Dumfries Central - 04","Other urban area",,20,,S01007612,,S02001430,"Dumfries Central",,S00097787,S14000013,361,1,0,2020-02-19,"Dumfries",0.486134,DG,DG1,"Scotland","Scottish Water",9C7R39CQ+7G,
DG1 1BW,Yes,55.0699,-3.611774,297176,576235,NX971762,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",0,0,"","","Dumfries Central - 04","Other urban area",,21,,S01007612,,S02001430,"Dumfries Central",,S00097787,S14000013,361,1,0,2020-02-19,"Dumfries",0.559696,DG,DG1,"Scotland","Scottish Water",9C7R399Q+X7,
DG1 1BX,Yes,55.069901,-3.610634,297249,576233,NX972762,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1995-12-01,,"","",6,6,"","","Dumfries Central - 04","Other urban area",,21,,S01007612,,S02001430,"Dumfries Central",,S00097787,S14000013,361,1,0,2020-02-19,"Dumfries",0.499513,DG,DG1,"Scotland","Scottish Water",9C7R399Q+XP,
DG1 1BY,Yes,55.071098,-3.611152,297219,576367,NX972763,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",12,4,"","","Dumfries Central - 04","Other urban area",,20,,S01007612,,S02001430,"Dumfries Central",,S00097787,S14000013,361,1,0,2020-02-19,"Dumfries",0.464996,DG,DG1,"Scotland","Scottish Water",9C7R39CQ+CG,
DG1 1BZ,Yes,55.071649,-3.610281,297276,576427,NX972764,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",8,3,"","","Nunholm - 01","Other urban area",,21,,S01007613,,S02001431,"Nunholm",,S00097788,S14000013,3172,1,0,2020-02-19,"Dumfries",0.393517,DG,DG1,"Scotland","Scottish Water",9C7R39CQ+MV,
DG1 1DA,Yes,55.071428,-3.60999,297294,576402,NX972764,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",,,"","","Nunholm - 01","Other urban area",,21,,S01007613,,S02001431,"Nunholm",,S00097788,S14000013,3172,1,1,2020-02-19,"Dumfries",0.383008,DG,DG1,"Scotland","Scottish Water",9C7R39CR+H2,
DG1 1DB,Yes,55.071083,-3.611978,297166,576367,NX971763,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",2,1,"","","Dumfries Central - 04","Other urban area",,18,,S01007612,,S02001430,"Dumfries Central",,S00097787,S14000013,361,1,0,2020-02-19,"Dumfries",0.515092,DG,DG1,"Scotland","Scottish Water",9C7R39CQ+C6,
DG1 1DD,Yes,55.072006,-3.611173,297220,576468,NX972764,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",,,"","","Dumfries Central - 04","Other urban area",,19,,S01007612,,S02001430,"Dumfries Central",,S00097787,S14000013,361,1,1,2020-02-19,"Dumfries",0.441332,DG,DG1,"Scotland","Scottish Water",9C7R39CQ+RG,
DG1 1DE,Yes,55.07037,-3.612905,297105,576289,NX971762,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",0,0,"","","Dumfries Central - 04","Other urban area",,19,,S01007612,,S02001430,"Dumfries Central",,S00097787,S14000013,361,1,0,2020-02-19,"Dumfries",0.5989,DG,DG1,"Scotland","Scottish Water",9C7R39CP+4R,
DG1 1DF,Yes,55.070636,-3.611835,297174,576317,NX971763,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",0,0,"","","Dumfries Central - 04","Other urban area",,20,,S01007612,,S02001430,"Dumfries Central",,S00097787,S14000013,361,1,0,2020-02-19,"Dumfries",0.524686,DG,DG1,"Scotland","Scottish Water",9C7R39CQ+77,
DG1 1DG,Yes,55.071399,-3.614218,297024,576405,NX970764,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",,,"","","Dumfries Central - 04","Other urban area",,16,,S01007612,,S02001430,"Dumfries Central",,S00097786,S14000013,361,1,1,2020-02-19,"Dumfries",0.643809,DG,DG1,"Scotland","Scottish Water",9C7R39CP+H8,
DG1 1DH,No,55.070475,-3.612051,297160,576299,NX971762,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,1995-02-01,"","",,,"","","Dumfries Central - 04","Other urban area",,20,,S01007612,,S02001430,"Dumfries Central",,S00097787,S14000013,361,8,1,2020-02-19,"Dumfries",0.544633,DG,DG1,"Scotland","Scottish Water",9C7R39CQ+55,
DG1 1DJ,Yes,55.069897,-3.61292,297103,576236,NX971762,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",4,3,"","","Dumfries Central - 04","Other urban area",,19,,S01007612,,S02001430,"Dumfries Central",,S00097787,S14000013,361,1,0,2020-02-19,"Dumfries",0.622958,DG,DG1,"Scotland","Scottish Water",9C7R399P+XR,
DG1 1DL,Yes,55.070542,-3.613745,297052,576309,NX970763,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",5,2,"","","Dumfries Central - 04","Other urban area",,18,,S01007612,,S02001430,"Dumfries Central",,S00097787,S14000013,361,1,0,2020-02-19,"Dumfries",0.641161,DG,DG1,"Scotland","Scottish Water",9C7R39CP+6G,
DG1 1DN,No,55.070658,-3.613844,297046,576322,NX970763,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,1998-12-01,"","",,,"","","Dumfries Central - 04","Other urban area",,18,,S01007612,,S02001430,"Dumfries Central",,S00097787,S14000013,361,1,1,2020-02-19,"Dumfries",0.64271,DG,DG1,"Scotland","Scottish Water",9C7R39CP+7F,
DG1 1DP,No,55.070728,-3.614003,297036,576330,NX970763,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,2005-08-01,"","",,,"","","Dumfries Central - 04","Other urban area",,17,,S01007612,,S02001430,"Dumfries Central",,S00097787,S14000013,361,1,1,2020-02-19,"Dumfries",0.649792,DG,DG1,"Scotland","Scottish Water",9C7R39CP+79,
DG1 1DQ,No,55.070513,-3.611896,297170,576303,NX971763,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,1998-12-01,"","",,,"","","Dumfries Central - 04","Other urban area",,20,,S01007612,,S02001430,"Dumfries Central",,S00097787,S14000013,361,1,1,2020-02-19,"Dumfries",0.533912,DG,DG1,"Scotland","Scottish Water",9C7R39CQ+66,
DG1 1DR,Yes,55.070604,-3.613168,297089,576315,NX970763,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",3,1,"","","Dumfries Central - 04","Other urban area",,19,,S01007612,,S02001430,"Dumfries Central",,S00097787,S14000013,361,1,0,2020-02-19,"Dumfries",0.604393,DG,DG1,"Scotland","Scottish Water",9C7R39CP+6P,
DG1 1DS,No,55.071489,-3.613548,297067,576414,NX970764,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,2009-08-01,"","",,,"","","Dumfries Central - 04","Other urban area",,18,,S01007612,,S02001430,"Dumfries Central",,S00097786,S14000013,361,1,1,2020-02-19,"Dumfries",0.600043,DG,DG1,"Scotland","Scottish Water",9C7R39CP+HH,
DG1 1DT,Yes,55.071458,-3.61516,296964,576413,NX969764,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1994-10-01,,"","",11,8,"","","Dumfries Central - 04","Other urban area",,13,,S01007612,,S02001430,"Dumfries Central",,S00097786,S14000013,361,1,0,2020-02-19,"Dumfries",0.701452,DG,DG1,"Scotland","Scottish Water",9C7R39CM+HW,
DG1 1DU,Yes,55.071232,-3.61465,296996,576387,NX969763,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",9,5,"","","Dumfries Central - 04","Other urban area",,15,,S01007612,,S02001430,"Dumfries Central",,S00097786,S14000013,361,1,0,2020-02-19,"Dumfries",0.674575,DG,DG1,"Scotland","Scottish Water",9C7R39CP+F4,
DG1 1DX,Yes,55.073976,-3.603514,297714,576676,NX977766,"","Dumfries and Galloway","Lochar",S12000006,S13002887,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",,,"","","Nunholm - 01","Other urban area",,17,,S01007613,,S02001431,"Nunholm",,S00097799,S14000013,3172,1,1,2020-02-19,"Dumfries",0.165148,DG,DG1,"Scotland","Scottish Water",9C7R39FW+HH,
DG1 1DY,No,55.071293,-3.614746,296990,576394,NX969763,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,2011-05-01,"","",,,"","","Dumfries Central - 04","Other urban area",,15,,S01007612,,S02001430,"Dumfries Central",,S00097786,S14000013,361,1,1,2020-02-19,"Dumfries",0.679098,DG,DG1,"Scotland","Scottish Water",9C7R39CP+G4,
DG1 1DZ,No,55.071342,-3.614435,297010,576399,NX970763,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1973-08-01,1992-07-01,"","",,,"","","Dumfries Central - 04","Other urban area",,15,,S01007612,,S02001430,"Dumfries Central",,S00097786,S14000013,361,8,1,2020-02-19,"Dumfries",0.658613,DG,DG1,"Scotland","Scottish Water",9C7R39CP+G6,
DG1 1EA,Yes,55.071475,-3.613924,297043,576413,NX970764,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",53,31,"","","Dumfries Central - 04","Other urban area",,17,,S01007612,,S02001430,"Dumfries Central",,S00097786,S14000013,361,1,0,2020-02-19,"Dumfries",0.623807,DG,DG1,"Scotland","Scottish Water",9C7R39CP+HC,
DG1 1EB,Yes,55.070972,-3.61453,297003,576358,NX970763,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1981-10-01,,"","",,,"","","Dumfries Central - 04","Other urban area",,16,,S01007612,,S02001430,"Dumfries Central",,S00097786,S14000013,361,1,1,2020-02-19,"Dumfries",0.674111,DG,DG1,"Scotland","Scottish Water",9C7R39CP+95,
DG1 1ED,No,55.070868,-3.61498,296974,576347,NX969763,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,2015-05-01,"","",,,"","","Dumfries Central - 04","Other urban area",,15,,S01007612,,S02001430,"Dumfries Central",,S00097786,S14000013,361,1,1,2020-02-19,"Dumfries",0.704778,DG,DG1,"Scotland","Scottish Water",9C7R39CP+82,
DG1 1EE,No,55.071167,-3.614115,297030,576379,NX970763,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,1995-12-01,"","",,,"","","Dumfries Central - 04","Other urban area",,17,,S01007612,,S02001430,"Dumfries Central",,S00097786,S14000013,361,8,1,2020-02-19,"Dumfries",0.643107,DG,DG1,"Scotland","Scottish Water",9C7R39CP+F9,
DG1 1EF,Yes,55.071191,-3.615666,296931,576384,NX969763,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",8,6,"","","Dumfries Central - 04","Other urban area",,13,,S01007612,,S02001430,"Dumfries Central",,S00097786,S14000013,361,1,0,2020-02-19,"Dumfries",0.738709,DG,DG1,"Scotland","Scottish Water",9C7R39CM+FP,
DG1 1EG,Yes,55.070857,-3.615762,296924,576347,NX969763,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",16,8,"","","Dumfries Central - 04","Other urban area",,13,,S01007612,,S02001430,"Dumfries Central",,S00097786,S14000013,361,1,0,2020-02-19,"Dumfries",0.75315,DG,DG1,"Scotland","Scottish Water",9C7R39CM+8M,
DG1 1EH,Yes,55.070671,-3.614236,297021,576324,NX970763,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",3,1,"","","Dumfries Central - 04","Other urban area",,17,,S01007612,,S02001430,"Dumfries Central",,S00097787,S14000013,361,1,0,2020-02-19,"Dumfries",0.665856,DG,DG1,"Scotland","Scottish Water",9C7R39CP+78,
DG1 1EJ,Yes,55.071113,-3.613392,297076,576372,NX970763,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",6,2,"","","Dumfries Central - 04","Other urban area",,19,,S01007612,,S02001430,"Dumfries Central",,S00097787,S14000013,361,1,0,2020-02-19,"Dumfries",0.600144,DG,DG1,"Scotland","Scottish Water",9C7R39CP+CJ,
DG1 1EL,Yes,55.07103,-3.612634,297124,576362,NX971763,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",11,5,"","","Dumfries Central - 04","Other urban area",,19,,S01007612,,S02001430,"Dumfries Central",,S00097787,S14000013,361,1,0,2020-02-19,"Dumfries",0.556582,DG,DG1,"Scotland","Scottish Water",9C7R39CP+CW,
DG1 1EN,No,55.071451,-3.614361,297015,576411,NX970764,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,2007-10-01,"","",,,"","","Dumfries Central - 04","Other urban area",,15,,S01007612,,S02001430,"Dumfries Central",,S00097786,S14000013,361,1,1,2020-02-19,"Dumfries",0.651606,DG,DG1,"Scotland","Scottish Water",9C7R39CP+H7,
DG1 1EQ,No,55.070785,-3.615822,296920,576339,NX969763,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,1995-12-01,"","",,,"","","Dumfries Central - 04","Other urban area",,13,,S01007612,,S02001430,"Dumfries Central",,S00097786,S14000013,361,8,1,2020-02-19,"Dumfries",0.758886,DG,DG1,"Scotland","Scottish Water",9C7R39CM+8M,
DG1 1ER,No,55.07084,-3.612316,297144,576340,NX971763,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,2006-08-01,"","",,,"","","Dumfries Central - 04","Other urban area",,19,,S01007612,,S02001430,"Dumfries Central",,S00097787,S14000013,361,1,1,2020-02-19,"Dumfries",0.544404,DG,DG1,"Scotland","Scottish Water",9C7R39CQ+83,
DG1 1ES,No,55.074086,-3.604051,297680,576689,NX976766,"","Dumfries and Galloway","Lochar",S12000006,S13002887,Scotland,S99999999,"Dumfries and Galloway",1981-10-01,1995-02-01,"","",,,"","","Nunholm - 01","Other urban area",,17,,S01007613,,S02001431,"Nunholm",,S00097799,S14000013,3172,8,1,2020-02-19,"Dumfries",0.1703,DG,DG1,"Scotland","Scottish Water",9C7R39FW+J9,
DG1 1ET,Yes,55.069096,-3.60933,297330,576142,NX973761,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",10,6,"","","Dumfries Central - 04","Other urban area",,21,,S01007612,,S02001430,"Dumfries Central",,S00098280,S14000013,361,1,0,2020-02-19,"Dumfries",0.500441,DG,DG1,"Scotland","Scottish Water",9C7R399R+J7,
DG1 1EW,Yes,55.070241,-3.612073,297158,576273,NX971762,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",,,"","","Dumfries Central - 04","Other urban area",,20,,S01007612,,S02001430,"Dumfries Central",,S00097787,S14000013,361,1,1,2020-02-19,"Dumfries",0.557436,DG,DG1,"Scotland","Scottish Water",9C7R39CQ+35,
DG1 1EX,Yes,55.068561,-3.609969,297288,576083,NX972760,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",8,4,"","","Dumfries Central - 04","Other urban area",,22,,S01007612,,S02001430,"Dumfries Central",,S00098280,S14000013,361,1,0,2020-02-19,"Dumfries",0.572189,DG,DG1,"Scotland","Scottish Water",9C7R399R+C2,
DG1 1EY,No,55.071342,-3.614435,297010,576399,NX970763,"","Dumfries and Galloway","Nith",S12000006,S13002888,Scotland,S99999999,"Dumfries and Galloway",1981-10-01,1995-12-01,"","",,,"","","Dumfries Central - 04","Other urban area",,15,,S01007612,,S02001430,"Dumfries Central",,S00097786,S14000013,361,8,1,2020-02-19,"Dumfries",0.658613,DG,DG1,"Scotland","Scottish Water",9C7R39CP+G6,
DG1 1EZ,No,55.081332,-3.646953,294960,577559,NX949775,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1986-02-01,1995-02-01,"","",,,"","","Lochside and Lincluden - 01","Other urban area",,26,,S01007574,,S02001423,"Lochside and Lincluden",,S00097959,S14000013,2756,8,1,2020-02-19,"Dumfries",2.88283,DG,DG1,"Scotland","Scottish Water",9C7R39J3+G6,
DG1 1FA,Yes,55.111319,-3.586291,298908,580806,NX989808,"","Dumfries and Galloway","Lochar",S12000006,S13002887,Scotland,S99999999,"Dumfries and Galloway",2013-03-01,,"","",,,"","","Mid Nithsdale - 05","Accessible rural area",,32,,S01007568,,S02001421,"Mid Nithsdale",,S00097210,S14000013,4102,1,0,2020-02-19,"Dumfries",4.45659,DG,DG1,"Scotland","Scottish Water",9C7R4C67+GF,
DG1 1GL,Yes,55.083581,-3.596864,298163,577735,NX981777,"","Dumfries and Galloway","Lochar",S12000006,S13002887,Scotland,S99999999,"Dumfries and Galloway",2001-06-01,,"","",23,7,"","","Nunholm - 02","Other urban area",,19,,S01007614,,S02001431,"Nunholm",,S00097205,S14000013,6454,1,0,2020-02-19,"Dumfries",1.31289,DG,DG1,"Scotland","Scottish Water",9C7R3CM3+C7,
DG1 1GN,Yes,55.082622,-3.596638,298175,577628,NX981776,"","Dumfries and Galloway","Lochar",S12000006,S13002887,Scotland,S99999999,"Dumfries and Galloway",2001-12-01,,"","",68,24,"","","Nunholm - 02","Other urban area",,17,,S01007614,,S02001431,"Nunholm",,S00097206,S14000013,6454,1,0,2020-02-19,"Dumfries",1.21978,DG,DG1,"Scotland","Scottish Water",9C7R3CM3+28,
DG1 1GP,Yes,55.082612,-3.595384,298255,577625,NX982776,"","Dumfries and Galloway","Lochar",S12000006,S13002887,Scotland,S99999999,"Dumfries and Galloway",2002-06-01,,"","",17,7,"","","Nunholm - 02","Other urban area",,17,,S01007614,,S02001431,"Nunholm",,S00097206,S14000013,6454,1,0,2020-02-19,"Dumfries",1.25281,DG,DG1,"Scotland","Scottish Water",9C7R3CM3+2R,
DG1 1GQ,Yes,55.083436,-3.595574,298245,577717,NX982777,"","Dumfries and Galloway","Lochar",S12000006,S13002887,Scotland,S99999999,"Dumfries and Galloway",2002-07-01,,"","",99,40,"","","Nunholm - 02","Other urban area",,18,,S01007614,,S02001431,"Nunholm",,S00097205,S14000013,6454,1,0,2020-02-19,"Dumfries",1.33,DG,DG1,"Scotland","Scottish Water",9C7R3CM3+9Q,
